ID,mood
7335,4.103543247
7336,7.269379269
7337,2.268922249
7338,3.45835619
7339,5.027196895
7340,2.639247132
7341,3.960243882
7342,3.372508514
7343,2.360290072
7344,1.106464418
7345,3.169666323
7346,2.808460031
7347,2.92215085
7348,7.454269533
7349,4.225854628
7350,0.336875965
7351,3.966727017
7352,2.751210275
7353,3.827544297
7354,3.300338648
7355,5.817863848
7356,4.996433273
7357,4.523959014
7358,2.837116021
7359,1.503017861
7360,3.034050543
7361,3.199858166
7362,2.245097179
7363,4.752484402
7364,3.453409053
7365,4.527286904
7366,2.584444382
7367,3.519540932
7368,4.254587744
7369,1.810117233
7370,4.208152681
7371,3.503786537
7372,1.800625623
7373,4.643898456
7374,4.440553151
7375,2.169352372
7376,3.507375924
7377,2.230192638
7378,2.341822135
7379,2.788304215
7380,3.301952723
7381,2.939217266
7382,3.486523789
7383,2.71828073
7384,3.253667589
7385,1.751583139
7386,2.210880966
7387,4.276537067
7388,4.535086806
7389,3.119309839
7390,1.600203781
7391,3.264063313
7392,5.396600591
7393,4.147409402
7394,3.051820464
7395,3.324433792
7396,5.481189252
7397,0.695820526
7398,5.063465362
7399,4.558885097
7400,3.903323519
7401,3.79888095
7402,5.787316118
7403,1.327125632
7404,4.712673759
7405,3.3844021
7406,3.709484579
7407,5.623378166
7408,2.917893383
7409,2.088048405
7410,3.121303578
7411,5.420721758
7412,4.589305752
7413,3.679847703
7414,3.413674474
7415,6.83332711
7416,4.40832659
7417,4.046789232
7418,5.122118073
7419,2.910209604
7420,4.033196698
7421,3.375563493
7422,4.275268113
7423,3.241192302
7424,2.692617309
7425,4.16458784
7426,5.333407213
7427,5.805896477
7428,2.542889279
7429,3.565935595
7430,3.175085297
7431,1.958804609
7432,4.57725079
7433,3.312362078
7434,2.345109866
7435,1.950686712
7436,4.534105479
7437,5.746767051
7438,4.520203822
7439,3.396481497
7440,4.191444651
7441,1.727023511
7442,3.333895588
7443,2.10308786
7444,2.480329539
7445,4.314304489
7446,2.775971853
7447,1.753764733
7448,4.865120512
7449,1.26151515
7450,1.917581023
7451,2.566729508
7452,3.490698708
7453,3.966312769
7454,4.12565588
7455,4.497529408
7456,2.237757223
7457,3.448010891
7458,3.398814552
7459,1.12548248
7460,2.185327917
7461,1.538337885
7462,4.369634504
7463,1.837825234
7464,3.841188961
7465,5.474241878
7466,3.909574525
7467,1.66006472
7468,5.204424432
7469,3.781528187
7470,2.044246355
7471,3.683299473
7472,3.375120286
7473,2.926307292
7474,2.082748093
7475,4.111842845
7476,2.785752173
7477,3.584003258
7478,2.928928001
7479,1.741728666
7480,3.460729703
7481,2.524831932
7482,3.209028505
7483,3.727151329
7484,5.071200416
7485,2.213402825
7486,2.709352866
7487,4.96655865
7488,3.756640087
7489,1.290279547
7490,5.053585641
7491,3.580046934
7492,3.388062362
7493,2.159269064
7494,3.023641824
7495,3.89899819
7496,4.144496291
7497,4.355214307
7498,4.393641889
7499,3.96718167
7500,1.141436165
7501,4.22727556
7502,4.40429745
7503,5.44272836
7504,2.813405603
7505,4.513019775
7506,3.763398976
7507,6.502934219
7508,4.630698963
7509,2.248340649
7510,1.613576278
7511,0.741787329
7512,5.354284396
7513,2.527398379
7514,4.316173622
7515,3.921541109
7516,5.075401343
7517,5.551454344
7518,1.307475579
7519,3.612399792
7520,4.106570623
7521,2.018305581
7522,2.195074762
7523,1.920151682
7524,2.086330473
7525,3.452279659
7526,1.311871766
7527,4.35240043
7528,2.983284879
7529,3.741720635
7530,0.395883393
7531,3.978926056
7532,3.937398205
7533,4.862374237
7534,4.213136075
7535,5.738035296
7536,4.06837023
7537,2.136675063
7538,3.67098711
7539,6.857484692
7540,4.352611078
7541,4.159703701
7542,6.092072817
7543,4.478888621
7544,3.457423627
7545,1.988476675
7546,3.082620115
7547,5.392221483
7548,2.636328264
7549,1.895713152
7550,2.613230937
7551,4.295826459
7552,3.672240773
7553,1.696650997
7554,2.399261398
7555,4.410284168
7556,5.039862259
7557,3.662634321
7558,3.299712667
7559,1.675706769
7560,2.635745497
7561,4.708173911
7562,3.5393731
7563,4.153892034
7564,2.658157578
7565,1.71133413
7566,2.498181832
7567,4.471407811
7568,2.02947664
7569,3.739023722
7570,4.13466463
7571,2.357039917
7572,4.608650217
7573,1.806524407
7574,5.528187864
7575,1.623383431
7576,2.757448878
7577,1.17019507
7578,3.140505862
7579,4.567973677
7580,3.243922377
7581,4.610677886
7582,3.758288548
7583,2.91252647
7584,4.892723831
7585,2.488390983
7586,3.224228182
7587,3.698396905
7588,3.260126584
7589,2.124342116
7590,4.2932266
7591,2.863606605
7592,0.082165599
7593,5.177848404
7594,6.46975056
7595,3.845710111
7596,2.154478034
7597,2.586370589
7598,3.348841764
7599,3.808056623
7600,3.152138371
7601,2.293455791
7602,0.39063422
7603,5.739621241
7604,3.554100137
7605,1.393518546
7606,3.220903907
7607,0.321089501
7608,2.589634174
7609,6.266468956
7610,1.92229302
7611,4.202835455
7612,5.034532267
7613,1.075448034
7614,4.028852617
7615,3.837232286
7616,0.647701696
7617,2.218751185
7618,3.353098444
7619,5.190390633
7620,3.271231887
7621,4.097696813
7622,4.280495004
7623,1.243772865
7624,3.67040071
7625,5.379153239
7626,3.900436261
7627,4.794787152
7628,3.829299829
7629,3.706688052
7630,2.330914604
7631,1.65135369
7632,4.213392261
7633,2.070418933
7634,3.739609478
7635,2.90508056
7636,3.722040499
7637,3.004275337
7638,5.131672366
7639,4.774980597
7640,2.903422446
7641,3.972723828
7642,2.129971022
7643,4.632094744
7644,3.472293293
7645,6.615023809
7646,4.850886805
7647,4.351259482
7648,4.395115349
7649,5.332392248
7650,5.858002604
7651,4.719277199
7652,3.100786694
7653,4.020557141
7654,3.266098103
7655,3.338833355
7656,3.306579287
7657,3.013674251
7658,3.601480863
7659,4.481811405
7660,6.442845265
7661,3.043738226
7662,2.730779696
7663,3.492350881
7664,5.284732952
7665,1.300923537
7666,2.931149619
7667,7.007813094
7668,3.630618354
7669,4.543652959
7670,3.942810745
7671,0.142874005
7672,3.806734554
7673,1.172675826
7674,4.031721281
7675,3.138515964
7676,1.881822933
7677,6.777435206
7678,4.515047613
7679,2.408275589
7680,3.612707148
7681,2.555162718
7682,4.12715668
7683,5.635307377
7684,1.749209165
7685,4.23873149
7686,1.965612267
7687,6.059651112
7688,1.594974939
7689,2.701598266
7690,1.974203111
7691,2.959178102
7692,4.044894567
7693,4.470263403
7694,3.342788206
7695,2.976099674
7696,3.077022747
7697,2.854054318
7698,2.882161653
7699,4.163328187
7700,3.373118993
7701,2.971628346
7702,4.492569104
7703,3.094916062
7704,2.041115715
7705,4.4143284
7706,5.20265325
7707,4.573949065
7708,5.84163246
7709,2.698317607
7710,2.945613501
7711,3.571915205
7712,1.234565205
7713,1.750332942
7714,3.104981482
7715,4.408963849
7716,2.769716437
7717,3.581340894
7718,4.121133191
7719,4.722670983
7720,2.495488056
7721,0.499424661
7722,3.268646623
7723,3.617608322
7724,0.747567938
7725,2.486753506
7726,2.853201197
7727,5.580344987
7728,3.893985802
7729,3.792874375
7730,4.128297854
7731,1.201384569
7732,4.824467743
7733,4.683933661
7734,4.245161606
7735,0.594078121
7736,1.443086005
7737,4.577346521
7738,3.304986688
7739,4.623701278
7740,4.297179713
7741,5.029202443
7742,-0.516169155
7743,4.80776724
7744,2.195512397
7745,2.44740417
7746,4.125091458
7747,2.143491778
7748,3.475679234
7749,4.273036066
7750,2.807385584
7751,5.048309469
7752,3.438333245
7753,2.407463016
7754,5.002901076
7755,1.152604206
7756,5.852527512
7757,2.450467577
7758,4.269337292
7759,4.384406718
7760,2.299315728
7761,3.528094539
7762,4.527182897
7763,2.042644005
7764,1.371633953
7765,2.367973263
7766,0.161693493
7767,4.156362524
7768,1.777469851
7769,3.595962613
7770,4.714773422
7771,7.872386898
7772,3.275906796
7773,4.05339687
7774,2.448085604
7775,4.26124452
7776,2.517856616
7777,3.75700256
7778,2.395057188
7779,6.089363974
7780,3.719756784
7781,2.559936955
7782,3.303651691
7783,1.850801343
7784,3.85079729
7785,3.8508807
7786,4.129681258
7787,2.256012332
7788,2.842826256
7789,1.940196718
7790,2.354477544
7791,5.18792052
7792,4.966305163
7793,3.867948776
7794,2.640800829
7795,3.163127828
7796,2.544123445
7797,2.224707667
7798,4.394728726
7799,3.892688175
7800,3.521381269
7801,4.602938793
7802,0.936493522
7803,2.746089961
7804,2.419152018
7805,4.132741072
7806,2.929769117
7807,2.911242352
7808,3.245876526
7809,4.761285388
7810,4.675362333
7811,2.901608211
7812,4.27208097
7813,3.938450618
7814,2.821279705
7815,2.042174443
7816,4.596421841
7817,3.35987933
7818,5.49286587
7819,4.325927299
7820,0.753066834
7821,3.083207449
7822,3.524727035
7823,7.733338496
7824,6.765880745
7825,4.563522816
7826,2.514175371
7827,4.410019362
7828,4.394691626
7829,6.472058533
7830,2.417969925
7831,2.87137279
7832,4.434768645
7833,3.810984444
7834,4.572947537
7835,4.76040572
7836,2.806746791
7837,2.4046494
7838,3.515271586
7839,0.51769068
7840,5.422416348
7841,4.286307262
7842,2.647397657
7843,4.251328054
7844,3.697770787
7845,4.0091214
7846,3.706829463
7847,3.036129431
7848,3.331627587
7849,4.235440763
7850,6.011541505
7851,2.890103033
7852,5.199695217
7853,4.928498883
7854,3.644517302
7855,1.757267731
7856,3.870325111
7857,3.037227816
7858,5.315083264
7859,4.127120369
7860,2.883828239
7861,1.004769551
7862,2.155126894
7863,3.194142238
7864,4.224383109
7865,1.625131715
7866,6.014377418
7867,0.066059073
7868,4.246097623
7869,2.329192027
7870,1.435663979
7871,3.858031166
7872,3.515810109
7873,3.490859967
7874,4.808512155
7875,3.328175023
7876,4.243118917
7877,4.073162003
7878,3.202061389
7879,3.214564743
7880,3.951913669
7881,3.734989333
7882,4.063064913
7883,4.403525294
7884,4.771082403
7885,1.056516614
7886,1.899411983
7887,4.488665322
7888,2.86821568
7889,2.508182638
7890,3.584999467
7891,3.6079642
7892,4.470370045
7893,2.835496604
7894,2.410664387
7895,3.259080572
7896,3.32222834
7897,4.17529795
7898,3.368585641
7899,2.850247463
7900,3.295324434
7901,5.36787788
7902,3.832258604
7903,6.75608873
7904,2.060880029
7905,4.572352959
7906,3.768110548
7907,4.21329499
7908,5.404649193
7909,2.830216371
7910,5.234241128
7911,3.07220325
7912,2.075925766
7913,2.29873387
7914,3.84139046
7915,2.943503845
7916,4.181817113
7917,4.185941607
7918,2.912711611
7919,3.653841188
7920,2.66325497
7921,2.355513403
7922,1.859088512
7923,6.073855461
7924,5.225587004
7925,4.018896941
7926,3.55642981
7927,4.910525102
7928,5.149900224
7929,2.809882983
7930,1.644714003
7931,1.938977364
7932,1.322270614
7933,3.004865423
7934,3.823634332
7935,4.288965191
7936,3.11712014
7937,2.974213614
7938,3.494949451
7939,4.567397792
7940,2.951823698
7941,0.385000482
7942,2.655782402
7943,2.625204572
7944,3.513022338
7945,2.901773917
7946,4.883149878
7947,1.823604699
7948,2.021158518
7949,4.512208821
7950,5.424708698
7951,3.257034328
7952,5.130634381
7953,2.431268007
7954,1.941565691
7955,1.910963054
7956,3.406037322
7957,2.44589458
7958,1.119279728
7959,0.629462631
7960,7.369402183
7961,2.966672301
7962,6.336881963
7963,2.17758116
7964,4.389137348
7965,-0.594193132
7966,3.029646688
7967,3.62313193
7968,5.801143278
7969,2.113226493
7970,3.38472862
7971,6.720370347
7972,4.11730223
7973,3.402126871
7974,0.587394585
7975,3.384537025
7976,4.142624928
7977,0.796787516
7978,3.091628311
7979,4.594399545
7980,2.905028225
7981,1.79053767
7982,4.068886464
7983,3.853803146
7984,2.563516741
7985,2.562606738
7986,4.162477802
7987,2.95374372
7988,3.399126349
7989,3.513903834
7990,1.895178776
7991,1.294836081
7992,3.268583599
7993,3.420804301
7994,3.846741405
7995,0.321972421
7996,1.072420667
7997,6.834965676
7998,2.451280563
7999,5.15545337
8000,5.280595524
8001,1.858751413
8002,4.444566421
8003,3.451603178
8004,6.252421985
8005,2.868749488
8006,4.618854292
8007,4.137878823
8008,5.118186198
8009,3.362545294
8010,4.517478396
8011,0.432300372
8012,2.190189948
8013,2.686441146
8014,1.105988436
8015,5.290292171
8016,3.997670342
8017,2.216725017
8018,5.927711398
8019,3.496680891
8020,3.243457959
8021,2.449465791
8022,3.628785212
8023,4.504721505
8024,4.486379834
8025,3.735278126
8026,1.030816569
8027,5.29873656
8028,2.403996987
8029,2.219341887
8030,2.604586905
8031,7.372970386
8032,4.147128245
8033,5.088798569
8034,1.035465939
8035,2.360181911
8036,4.199372276
8037,4.039990461
8038,3.4369101
8039,3.558930524
8040,2.55302012
8041,4.409873536
8042,4.34694932
8043,2.368734417
8044,4.240985325
8045,3.599005234
8046,4.273166335
8047,0.321304714
8048,3.471905376
8049,2.295310157
8050,7.057278394
8051,4.73321712
8052,3.972412042
8053,1.947194048
8054,6.722163814
8055,0.718464209
8056,1.228750243
8057,2.108469889
8058,5.344991437
8059,2.111959698
8060,2.95766738
8061,4.203200761
8062,4.58777342
8063,3.876794568
8064,2.459438957
8065,4.459610736
8066,1.7623028
8067,3.453149404
8068,3.187943189
8069,1.094996606
8070,1.179675628
8071,2.209368858
8072,2.390213073
8073,4.699259895
8074,3.194462803
8075,2.571765991
8076,5.37296932
8077,2.478951482
8078,3.824444582
8079,3.209612342
8080,3.869189449
8081,5.287901356
8082,6.793751048
8083,3.89418795
8084,1.275010484
8085,3.05589591
8086,2.035523949
8087,6.588909149
8088,0.616046781
8089,1.595446846
8090,4.288287955
8091,3.177260282
8092,5.116573961
8093,4.626787317
8094,5.196039369
8095,1.849256145
8096,2.432257056
8097,4.488301053
8098,1.288384314
8099,1.106927464
8100,4.39785481
8101,5.813475474
8102,4.491686457
8103,1.55647769
8104,5.794753953
8105,3.12787054
8106,4.30584533
8107,0.162222962
8108,1.818500012
8109,2.949514015
8110,3.832251548
8111,5.49157473
8112,3.903250364
8113,5.705298992
8114,3.60853338
8115,3.674799493
8116,4.411263855
8117,4.47934271
8118,2.438590561
8119,2.926141767
8120,4.322438456
8121,5.259985164
8122,3.52967385
8123,3.430241794
8124,3.392515446
8125,3.650281558
8126,3.201866151
8127,3.411578874
8128,4.421030699
8129,2.483659938
8130,4.04995454
8131,2.777603705
8132,4.008732046
8133,0.65393265
8134,4.04818108
8135,1.698984125
8136,5.703207141
8137,1.012803618
8138,0.7360705
8139,4.156847718
8140,3.949392423
8141,3.476474064
8142,3.644991187
8143,3.13825266
8144,2.211072885
8145,4.711724564
8146,2.315930101
8147,4.679410708
8148,3.358560328
8149,5.233072713
8150,0.905833925
8151,1.872829133
8152,2.749177008
8153,1.306062671
8154,2.823716833
8155,3.412055384
8156,4.980946888
8157,4.308083641
8158,4.423395095
8159,1.938210639
8160,3.203184066
8161,4.352289208
8162,5.120738441
8163,2.90637732
8164,1.219527327
8165,6.232492018
8166,3.934732523
8167,2.664562775
8168,5.806870095
8169,5.938174742
8170,2.155455737
8171,2.313012801
8172,4.163568857
8173,2.742374184
8174,2.250665768
8175,1.263650631
8176,3.374427184
8177,5.628589822
8178,5.669051472
8179,3.653670583
8180,4.573468103
8181,1.49372328
8182,3.84095246
8183,3.086062978
8184,3.350995248
8185,3.141696659
8186,1.619533081
8187,2.50788547
8188,5.212010383
8189,2.257380392
8190,0.187134707
8191,6.26275503
8192,2.573753598
8193,3.001350519
8194,6.802228791
8195,6.113649313
8196,3.132698433
8197,4.888576618
8198,3.671664141
8199,3.804573889
8200,3.686196411
8201,4.253028864
8202,3.475646684
8203,2.010074213
8204,4.588487521
8205,2.268730885
8206,2.724638262
8207,2.821671197
8208,3.617421485
8209,3.179852492
8210,4.306329821
8211,5.036660445
8212,1.472696713
8213,3.6513757
8214,2.979149806
8215,2.684469177
8216,4.698212439
8217,5.16273912
8218,4.037437844
8219,3.049388713
8220,4.449719324
8221,1.805417907
8222,4.037539929
8223,3.401337833
8224,3.073994142
8225,1.827737246
8226,4.747601112
8227,4.998979257
8228,3.170655238
8229,0.787040837
8230,1.894957186
8231,2.336024094
8232,2.737580901
8233,5.328065939
8234,4.159725607
8235,2.966630982
8236,5.443952611
8237,2.336380433
8238,2.787500159
8239,6.704366382
8240,4.992336002
8241,1.8896886
8242,4.299150107
8243,0.745331901
8244,2.687556631
8245,3.324128807
8246,2.919434539
8247,5.496313166
8248,2.835799244
8249,1.962327913
8250,4.251845424
8251,2.785365674
8252,3.490481704
8253,4.705946577
8254,5.876669743
8255,2.50842013
8256,3.835370452
8257,2.922619837
8258,3.014922534
8259,3.750599994
8260,4.295702918
8261,3.273266201
8262,3.115526421
8263,1.855068407
8264,3.959951141
8265,4.719545308
8266,3.880402083
8267,2.879068441
8268,3.209159598
8269,0.327449233
8270,6.411390861
8271,2.531592629
8272,2.987762806
8273,4.026448845
8274,4.067512503
8275,2.076430417
8276,2.620193521
8277,2.738322778
8278,5.719879187
8279,4.455377218
8280,3.997206022
8281,1.422221792
8282,1.924356102
8283,5.552410376
8284,1.510344959
8285,1.845184474
8286,4.820581322
8287,-1.486698567
8288,3.959224433
8289,3.207088102
8290,2.22834426
8291,1.426573455
8292,3.329132096
8293,2.040164728
8294,2.636071356
8295,4.194189618
8296,3.000740162
8297,5.068855388
8298,2.701585386
8299,4.627738297
8300,4.958393805
8301,3.584698196
8302,2.953132561
8303,4.947285512
8304,2.544551144
8305,2.165112395
8306,3.822450318
8307,3.164198885
8308,3.002794486
8309,4.260169003
8310,2.370479002
8311,4.449521005
8312,4.966138805
8313,3.643894844
8314,5.532385015
8315,2.789810331
8316,8.149353753
8317,5.006219133
8318,5.801733628
8319,2.246801936
8320,5.720837795
8321,4.059211594
8322,5.638083039
8323,2.783207564
8324,3.279624862
8325,4.35268875
8326,5.599030101
8327,4.241791064
8328,4.834045689
8329,-0.238072582
8330,3.261445123
8331,4.01844131
8332,5.415208832
8333,1.655812581
8334,4.793106557
8335,4.580310484
8336,2.29293366
8337,3.70446968
8338,3.052997383
8339,3.451700607
8340,3.020569707
8341,2.61977274
8342,5.838821179
8343,3.22511208
8344,2.951142298
8345,3.463710913
8346,5.324266747
8347,3.693095416
8348,6.071918804
8349,2.448185249
8350,4.961497861
8351,5.742396105
8352,2.228698475
8353,3.126655156
8354,4.76747155
8355,4.286444993
8356,5.585294526
8357,4.467176487
8358,4.05801917
8359,3.374670573
8360,6.098175147
8361,2.176363484
8362,3.803274008
8363,3.866041455
8364,3.34160123
8365,3.066699258
8366,3.961611191
8367,5.956455409
8368,1.770707725
8369,4.192121442
8370,2.637516943
8371,0.94385653
8372,2.383525456
8373,3.728122218
8374,1.699412676
8375,4.645697261
8376,3.729126658
8377,5.374641312
8378,5.366650134
8379,1.704758118
8380,2.752860473
8381,2.759879221
8382,4.123888839
8383,4.112622601
8384,0.896717461
8385,1.870190143
8386,5.096418412
8387,2.963860927
8388,3.001821998
8389,2.416916112
8390,4.290156616
8391,1.966356104
8392,4.150386432
8393,3.28220558
8394,4.936265181
8395,3.914338482
8396,2.209634913
8397,4.886599687
8398,1.8641684
8399,4.965252574
8400,3.070122278
8401,1.776677748
8402,6.336185968
8403,3.314434459
8404,1.74293193
8405,2.937974166
8406,3.430563395
8407,3.115210446
8408,2.956195664
8409,3.547348993
8410,2.027856391
8411,4.222293364
8412,4.695323237
8413,5.666108796
8414,1.810271663
8415,2.335968653
8416,4.318275186
8417,2.16471265
8418,4.132843363
8419,4.39887078
8420,2.612109678
8421,4.022012155
8422,4.347893505
8423,2.781945268
8424,2.783478436
8425,4.314280006
8426,1.534641711
8427,2.944913193
8428,2.546160302
8429,5.738398744
8430,2.181548917
8431,4.619902
8432,6.588169383
8433,5.149157965
8434,3.41496022
8435,2.538424751
8436,3.900506565
8437,2.537977399
8438,3.015627724
8439,1.131815275
8440,8.120000158
8441,0.796036416
8442,2.701867055
8443,3.111154144
8444,1.395882799
8445,3.790950462
8446,1.589861082
8447,5.954962473
8448,4.099525559
8449,4.164246655
8450,2.1400852
8451,2.435259487
8452,3.666287686
8453,5.170013518
8454,3.491251911
8455,3.977026697
8456,2.745173503
8457,4.436447399
8458,4.132427863
8459,4.557310578
8460,2.937755291
8461,4.251049408
8462,2.662103498
8463,4.446246967
8464,2.016718333
8465,3.12348115
8466,2.663963396
8467,3.466493194
8468,5.244640756
8469,3.924370184
8470,5.627696715
8471,3.718418902
8472,3.399934324
8473,2.851538294
8474,2.840287036
8475,5.259277676
8476,2.404258527
8477,4.00733174
8478,5.996980427
8479,5.02737923
8480,2.88999887
8481,3.090560191
8482,4.333393036
8483,3.563345965
8484,1.346175272
8485,1.64636963
8486,2.882217436
8487,1.083246145
8488,3.370198526
8489,3.572599469
8490,4.310389984
8491,4.948164344
8492,2.048792964
8493,3.750888328
8494,-0.272023759
8495,4.087166849
8496,4.917810251
8497,3.238237614
8498,5.019320521
8499,2.527615656
8500,1.443719134
8501,5.205637362
8502,3.94566988
8503,2.197629596
8504,3.843517313
8505,1.359985543
8506,4.01497297
8507,1.987390414
8508,3.130322913
8509,3.665325165
8510,1.318256678
8511,2.547167974
8512,3.399859782
8513,3.179667198
8514,3.20853465
8515,3.196893106
8516,1.500018694
8517,4.639949341
8518,1.021045071
8519,3.81574207
8520,1.955035938
8521,4.651936865
8522,3.255524889
8523,0.015899348
8524,2.391590926
8525,5.008268431
8526,3.171097674
8527,1.916686239
8528,3.564846126
8529,1.859235033
8530,4.832753145
8531,3.200997873
8532,4.241463019
8533,1.233098168
8534,3.358656838
8535,4.536403926
8536,4.800316302
8537,4.975092742
8538,3.019702405
8539,4.864484127
8540,2.540987515
8541,2.500066686
8542,2.82529519
8543,3.384264454
8544,3.044359138
8545,4.404328269
8546,6.205439797
8547,3.785941358
8548,2.097638834
8549,4.07170324
8550,3.21926013
8551,2.47471651
8552,3.740003122
8553,4.236682267
8554,4.769052972
8555,4.518382761
8556,5.195851615
8557,4.43506186
8558,1.554580104
8559,2.65547982
8560,1.517407875
8561,4.969458201
8562,3.185802445
8563,5.171117249
8564,6.017567545
8565,3.316523251
8566,3.792424138
8567,3.489271747
8568,4.23859751
8569,1.071912583
8570,4.504985255
8571,4.009184155
8572,4.911824645
8573,2.216747802
8574,5.714240902
8575,3.633119435
8576,5.194693521
8577,4.511053876
8578,1.469446927
8579,4.461616317
8580,3.305583172
8581,1.024269699
8582,3.187165947
8583,3.504558383
8584,3.403563611
8585,2.693796105
8586,1.812160309
8587,3.902395666
8588,3.671372164
8589,-0.064504419
8590,3.359555226
8591,3.247840345
8592,4.454582447
8593,3.57971437
8594,3.856393026
8595,3.578429984
8596,4.335888765
8597,3.334910418
8598,1.499502178
8599,3.175663193
8600,2.885871199
8601,0.581853216
8602,2.905581956
8603,5.494381106
8604,3.214280397
8605,2.034197666
8606,3.712993412
8607,3.499559191
8608,2.949752301
8609,2.470243182
8610,1.836738322
8611,4.525181874
8612,4.359679958
8613,3.641028569
8614,4.139651935
8615,1.953072829
8616,6.187962234
8617,2.963493287
8618,4.455248267
8619,4.387390676
8620,5.723124323
8621,3.117346704
8622,4.895578721
8623,3.414898948
8624,5.028319897
8625,2.453121019
8626,5.506951646
8627,4.856408232
8628,5.518537285
8629,4.798359994
8630,3.519565841
8631,2.318545658
8632,1.895919731
8633,3.188401923
8634,4.643937734
8635,4.089827327
8636,2.724632526
8637,1.802390807
8638,2.266572419
8639,5.587961914
8640,3.990243227
8641,2.847300115
8642,3.083569367
8643,4.553265814
8644,2.735228488
8645,2.610383339
8646,4.350828573
8647,4.556060388
8648,3.484418269
8649,3.713215048
8650,2.230898765
8651,4.143829564
8652,2.163353725
8653,3.615897091
8654,5.600041902
8655,4.57568459
8656,3.434273329
8657,3.326791263
8658,2.425447895
8659,3.723846128
8660,1.986678914
8661,1.178285474
8662,2.90041145
8663,3.742329445
8664,1.50849814
8665,3.394379334
8666,3.117272378
8667,2.670919107
8668,3.965260925
8669,4.354361886
8670,4.611108133
8671,3.845538586
8672,2.943724219
8673,3.4833361
8674,2.550832549
8675,2.241773563
8676,5.596627556
8677,6.416105816
8678,4.588539881
8679,5.10022339
8680,3.047787253
8681,2.9934269
8682,3.01964252
8683,5.312322849
8684,1.824827591
8685,4.141363716
8686,2.817900327
8687,3.539033571
8688,2.201437931
8689,3.018884292
8690,3.215106385
8691,1.16992647
8692,4.795137935
8693,4.282842977
8694,4.31644174
8695,5.056427559
8696,3.727763941
8697,2.559153505
8698,4.465856791
8699,6.007640828
8700,3.088908832
8701,3.78457876
8702,5.503113845
8703,5.735506248
8704,1.514965543
8705,6.479581818
8706,3.601311256
8707,3.376074036
8708,3.407553342
8709,5.508163571
8710,5.321165184
8711,3.857087161
8712,3.832535468
8713,2.899850257
8714,4.802737615
8715,4.353629306
8716,2.259397121
8717,2.773009186
8718,4.170190826
8719,5.075393747
8720,1.988127106
8721,4.839471102
8722,1.922599489
8723,4.368868952
8724,3.739507009
8725,5.729134278
8726,4.785581533
8727,1.973449783
8728,3.609388918
8729,2.198783272
8730,3.797358563
8731,5.153286759
8732,5.892828975
8733,1.66834856
8734,3.612895915
8735,1.476476953
8736,2.326590708
8737,1.803074641
8738,2.478054754
8739,3.452360633
8740,3.597305238
8741,5.617653615
8742,3.999201987
8743,3.963867533
8744,3.204129815
8745,3.601623032
8746,3.877655031
8747,3.825506884
8748,2.787419555
8749,3.920874378
8750,2.085378015
8751,3.8587306
8752,1.326157459
8753,4.387836405
8754,4.193977978
8755,3.340339643
8756,2.743007193
8757,3.29238515
8758,4.566921965
8759,4.762444476
8760,1.946123082
8761,3.002353759
8762,5.517067718
8763,4.699723572
8764,3.492904077
8765,4.120877733
8766,3.38856886
8767,4.210946398
8768,3.928357183
8769,3.453337455
8770,4.677196967
8771,3.827472616
8772,4.923701342
8773,3.034955893
8774,6.013445183
8775,2.98726768
8776,4.576512999
8777,2.526734833
8778,4.131577506
8779,2.441551587
8780,3.536278621
8781,2.831587025
8782,1.167586583
8783,3.352676011
8784,6.320514866
8785,5.249936117
8786,4.537477856
8787,1.850111404
8788,3.239022641
8789,3.945401938
8790,3.041111422
8791,0.208563189
8792,2.795638733
8793,2.608315388
8794,2.389722821
8795,2.811176726
8796,2.543868518
8797,4.322805743
8798,5.230687638
8799,5.365649338
8800,3.111819064
8801,3.082990195
8802,1.170934741
8803,3.041505917
8804,4.760855162
8805,1.352031285
8806,0.765874323
8807,3.069198704
8808,2.428676106
8809,3.496776758
8810,3.213315437
8811,4.471030061
8812,1.563775658
8813,3.410290953
8814,2.056752983
8815,2.630007518
8816,3.778262589
8817,4.688566514
8818,4.152454099
8819,5.331620258
8820,4.067102829
8821,5.726759667
8822,1.838547442
8823,2.146776353
8824,3.288861214
8825,3.766894287
8826,3.269541892
8827,3.565950852
8828,2.006644925
8829,3.68818379
8830,3.974745003
8831,2.164205507
8832,-0.368810772
8833,4.155298706
8834,3.73540525
8835,2.185258402
8836,3.439627812
8837,3.945835724
8838,3.931184521
8839,0.450334729
8840,1.671921514
8841,2.800019263
8842,3.936426474
8843,3.250791727
8844,5.873125711
8845,6.057328392
8846,3.505631969
8847,5.122683133
8848,2.136136573
8849,3.436355573
8850,2.802976048
8851,1.630567641
8852,4.397559357
8853,3.12248693
8854,3.924204936
8855,4.881810877
8856,3.633177254
8857,1.240887595
8858,0.950107368
8859,3.119261506
8860,5.28949786
8861,4.008883256
8862,1.634908098
8863,2.88789605
8864,3.443914639
8865,2.297698455
8866,2.667871809
8867,6.424098544
8868,1.724436664
8869,3.786700141
8870,4.179001574
8871,3.896066403
8872,0.205973069
8873,5.265663542
8874,3.462626121
8875,2.529420402
8876,6.508825529
8877,4.957480766
8878,1.137769663
8879,2.646367927
8880,1.494425749
8881,2.498655348
8882,2.183148588
8883,7.612124644
8884,1.473423234
8885,4.683441901
8886,3.050071472
8887,3.336415595
8888,5.073546894
